TOP.66c617e2.000cc040	START
TOP.66c617f1.00021853	user_options->brain_client_features	2
TOP.66c617f1.00021853	user_options->brain_server	0
TOP.66c617f1.00021853	user_options->brain_server_timer	300
TOP.66c617f1.00021853	user_options->brain_port	6863
TOP.66c617f1.00021853	user_options->brain_session	0
TOP.66c617f1.00021853	hashes->hashlist_mode	2
TOP.66c617f1.00021853	hashes->hashlist_format	0
TOP.66c617f1.00021853	hashes->hashes_cnt	0
TOP.66c617f1.00021853	hashes->digests_cnt	1
TOP.66c617f1.00021853	hashes->digests_done_pot	0
TOP.66c617f1.00021853	hashes->digests_done_zero	0
TOP.66c617f1.00021853	hashes->digests_done	0
TOP.66c617f1.00021853	hashes->salts_cnt	1
TOP.66c617f1.00021853	hashes->salts_done	0
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	START
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	mask_ctx->mask	?a?a?a?a?a?a?a?a
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	runtime_start	1724258289
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	runtime_stop	1724258336
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	hashes->digests_done_new	0
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	status-after-work	8
TOP.66c617f1.00021853	SUB.66c617f1.0008edde	STOP
TOP.66c617f1.00021853	proc_start	1724258289
TOP.66c617f1.00021853	proc_stop	1724258337
TOP.66c617f1.00021853	STOP
TOP.66c61824.000975e6	START
TOP.66c61824.000975e6	folder_config->cwd	/Users/wenlong
TOP.66c61824.000975e6	folder_config->install_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/bin
TOP.66c61824.000975e6	folder_config->profile_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c61824.000975e6	folder_config->session_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat/sessions
TOP.66c61824.000975e6	folder_config->shared_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c61824.000975e6	user_options->encoding_from	utf-8
TOP.66c61824.000975e6	user_options->encoding_to	utf-8
TOP.66c61824.000975e6	user_options->rule_buf_l	:
TOP.66c61824.000975e6	user_options->rule_buf_r	:
TOP.66c61824.000975e6	user_options->session	hashcat
TOP.66c61824.000975e6	user_options->separator	:
TOP.66c61824.000975e6	user_options->limit	0
TOP.66c61824.000975e6	user_options->skip	0
TOP.66c61824.000975e6	user_options->attack_mode	3
TOP.66c61824.000975e6	user_options->benchmark	0
TOP.66c61824.000975e6	user_options->benchmark_all	0
TOP.66c61824.000975e6	user_options->bitmap_max	18
TOP.66c61824.000975e6	user_options->bitmap_min	16
TOP.66c61824.000975e6	user_options->debug_mode	0
TOP.66c61824.000975e6	user_options->hash_info	0
TOP.66c61824.000975e6	user_options->force	0
TOP.66c61824.000975e6	user_options->hwmon_disable	0
TOP.66c61824.000975e6	user_options->hwmon_temp_abort	100
TOP.66c61824.000975e6	user_options->hash_mode	0
TOP.66c61824.000975e6	user_options->hex_charset	0
TOP.66c61824.000975e6	user_options->hex_salt	0
TOP.66c61824.000975e6	user_options->hex_wordlist	0
TOP.66c61824.000975e6	user_options->hook_threads	8
TOP.66c61824.000975e6	user_options->identify	0
TOP.66c61824.000975e6	user_options->increment	0
TOP.66c61824.000975e6	user_options->increment_max	256
TOP.66c61824.000975e6	user_options->increment_min	1
TOP.66c61824.000975e6	user_options->keep_guessing	0
TOP.66c61824.000975e6	user_options->kernel_accel	0
TOP.66c61824.000975e6	user_options->kernel_loops	0
TOP.66c61824.000975e6	user_options->kernel_threads	0
TOP.66c61824.000975e6	user_options->keyspace	0
TOP.66c61824.000975e6	user_options->left	0
TOP.66c61824.000975e6	user_options->logfile_disable	0
TOP.66c61824.000975e6	user_options->loopback	0
TOP.66c61824.000975e6	user_options->machine_readable	0
TOP.66c61824.000975e6	user_options->markov_classic	0
TOP.66c61824.000975e6	user_options->markov_disable	0
TOP.66c61824.000975e6	user_options->markov_inverse	0
TOP.66c61824.000975e6	user_options->markov_threshold	256
TOP.66c61824.000975e6	user_options->multiply_accel_disable	0
TOP.66c61824.000975e6	user_options->backend_info	0
TOP.66c61824.000975e6	user_options->backend_vector_width	0
TOP.66c61824.000975e6	user_options->optimized_kernel_enable	0
TOP.66c61824.000975e6	user_options->outfile_autohex	1
TOP.66c61824.000975e6	user_options->outfile_check_timer	5
TOP.66c61824.000975e6	user_options->outfile_format	3
TOP.66c61824.000975e6	user_options->wordlist_autohex_disable	0
TOP.66c61824.000975e6	user_options->potfile_disable	0
TOP.66c61824.000975e6	user_options->progress_only	0
TOP.66c61824.000975e6	user_options->quiet	0
TOP.66c61824.000975e6	user_options->remove	0
TOP.66c61824.000975e6	user_options->remove_timer	60
TOP.66c61824.000975e6	user_options->restore	0
TOP.66c61824.000975e6	user_options->restore_disable	0
TOP.66c61824.000975e6	user_options->restore_timer	1
TOP.66c61824.000975e6	user_options->rp_files_cnt	0
TOP.66c61824.000975e6	user_options->rp_gen	0
TOP.66c61824.000975e6	user_options->rp_gen_func_max	4
TOP.66c61824.000975e6	user_options->rp_gen_func_min	1
TOP.66c61824.000975e6	user_options->rp_gen_seed	0
TOP.66c61824.000975e6	user_options->runtime	0
TOP.66c61824.000975e6	user_options->scrypt_tmto	0
TOP.66c61824.000975e6	user_options->segment_size	33554432
TOP.66c61824.000975e6	user_options->self_test_disable	0
TOP.66c61824.000975e6	user_options->slow_candidates	0
TOP.66c61824.000975e6	user_options->show	0
TOP.66c61824.000975e6	user_options->speed_only	0
TOP.66c61824.000975e6	user_options->spin_damp	0
TOP.66c61824.000975e6	user_options->status	0
TOP.66c61824.000975e6	user_options->status_json	0
TOP.66c61824.000975e6	user_options->status_timer	10
TOP.66c61824.000975e6	user_options->stdout_flag	0
TOP.66c61824.000975e6	user_options->usage	0
TOP.66c61824.000975e6	user_options->username	0
TOP.66c61824.000975e6	user_options->veracrypt_pim_start	485
TOP.66c61824.000975e6	user_options->veracrypt_pim_stop	485
TOP.66c61824.000975e6	user_options->version	0
TOP.66c61824.000975e6	user_options->workload_profile	2
TOP.66c61824.000975e6	user_options->brain_client	0
TOP.66c61824.000975e6	user_options->brain_client_features	2
TOP.66c61824.000975e6	user_options->brain_server	0
TOP.66c61824.000975e6	user_options->brain_server_timer	300
TOP.66c61824.000975e6	user_options->brain_port	6863
TOP.66c61824.000975e6	user_options->brain_session	0
TOP.66c61824.000975e6	hashes->hashlist_mode	2
TOP.66c61824.000975e6	hashes->hashlist_format	0
TOP.66c61824.000975e6	hashes->hashes_cnt	0
TOP.66c61824.000975e6	hashes->digests_cnt	1
TOP.66c61824.000975e6	hashes->digests_done_pot	0
TOP.66c61824.000975e6	hashes->digests_done_zero	0
TOP.66c61824.000975e6	hashes->digests_done	0
TOP.66c61824.000975e6	hashes->salts_cnt	1
TOP.66c61824.000975e6	hashes->salts_done	0
TOP.66c61824.000975e6	SUB.66c61825.000028f1	START
TOP.66c61824.000975e6	SUB.66c61825.000028f1	mask_ctx->mask	?a?a?a?a?a?a?a
TOP.66c61824.000975e6	SUB.66c61825.000028f1	runtime_start	1724258341
TOP.66c61824.000975e6	SUB.66c61825.000028f1	runtime_stop	1724258346
TOP.66c61824.000975e6	SUB.66c61825.000028f1	hashes->digests_done_new	0
TOP.66c61824.000975e6	SUB.66c61825.000028f1	status-after-work	8
TOP.66c61824.000975e6	SUB.66c61825.000028f1	STOP
TOP.66c61824.000975e6	proc_start	1724258340
TOP.66c61824.000975e6	proc_stop	1724258347
TOP.66c61824.000975e6	STOP
TOP.66c6182e.00038185	START
TOP.66c6182e.00038185	folder_config->cwd	/Users/wenlong
TOP.66c6182e.00038185	folder_config->install_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/bin
TOP.66c6182e.00038185	folder_config->profile_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c6182e.00038185	folder_config->session_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat/sessions
TOP.66c6182e.00038185	folder_config->shared_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c6182e.00038185	user_options->encoding_from	utf-8
TOP.66c6182e.00038185	user_options->encoding_to	utf-8
TOP.66c6182e.00038185	user_options->rule_buf_l	:
TOP.66c6182e.00038185	user_options->rule_buf_r	:
TOP.66c6182e.00038185	user_options->session	hashcat
TOP.66c6182e.00038185	user_options->separator	:
TOP.66c6182e.00038185	user_options->limit	0
TOP.66c6182e.00038185	user_options->skip	0
TOP.66c6182e.00038185	user_options->attack_mode	3
TOP.66c6182e.00038185	user_options->benchmark	0
TOP.66c6182e.00038185	user_options->benchmark_all	0
TOP.66c6182e.00038185	user_options->bitmap_max	18
TOP.66c6182e.00038185	user_options->bitmap_min	16
TOP.66c6182e.00038185	user_options->debug_mode	0
TOP.66c6182e.00038185	user_options->hash_info	0
TOP.66c6182e.00038185	user_options->force	0
TOP.66c6182e.00038185	user_options->hwmon_disable	0
TOP.66c6182e.00038185	user_options->hwmon_temp_abort	100
TOP.66c6182e.00038185	user_options->hash_mode	0
TOP.66c6182e.00038185	user_options->hex_charset	0
TOP.66c6182e.00038185	user_options->hex_salt	0
TOP.66c6182e.00038185	user_options->hex_wordlist	0
TOP.66c6182e.00038185	user_options->hook_threads	8
TOP.66c6182e.00038185	user_options->identify	0
TOP.66c6182e.00038185	user_options->increment	0
TOP.66c6182e.00038185	user_options->increment_max	256
TOP.66c6182e.00038185	user_options->increment_min	1
TOP.66c6182e.00038185	user_options->keep_guessing	0
TOP.66c6182e.00038185	user_options->kernel_accel	0
TOP.66c6182e.00038185	user_options->kernel_loops	0
TOP.66c6182e.00038185	user_options->kernel_threads	0
TOP.66c6182e.00038185	user_options->keyspace	0
TOP.66c6182e.00038185	user_options->left	0
TOP.66c6182e.00038185	user_options->logfile_disable	0
TOP.66c6182e.00038185	user_options->loopback	0
TOP.66c6182e.00038185	user_options->machine_readable	0
TOP.66c6182e.00038185	user_options->markov_classic	0
TOP.66c6182e.00038185	user_options->markov_disable	0
TOP.66c6182e.00038185	user_options->markov_inverse	0
TOP.66c6182e.00038185	user_options->markov_threshold	256
TOP.66c6182e.00038185	user_options->multiply_accel_disable	0
TOP.66c6182e.00038185	user_options->backend_info	0
TOP.66c6182e.00038185	user_options->backend_vector_width	0
TOP.66c6182e.00038185	user_options->optimized_kernel_enable	0
TOP.66c6182e.00038185	user_options->outfile_autohex	1
TOP.66c6182e.00038185	user_options->outfile_check_timer	5
TOP.66c6182e.00038185	user_options->outfile_format	3
TOP.66c6182e.00038185	user_options->wordlist_autohex_disable	0
TOP.66c6182e.00038185	user_options->potfile_disable	0
TOP.66c6182e.00038185	user_options->progress_only	0
TOP.66c6182e.00038185	user_options->quiet	0
TOP.66c6182e.00038185	user_options->remove	0
TOP.66c6182e.00038185	user_options->remove_timer	60
TOP.66c6182e.00038185	user_options->restore	0
TOP.66c6182e.00038185	user_options->restore_disable	0
TOP.66c6182e.00038185	user_options->restore_timer	1
TOP.66c6182e.00038185	user_options->rp_files_cnt	0
TOP.66c6182e.00038185	user_options->rp_gen	0
TOP.66c6182e.00038185	user_options->rp_gen_func_max	4
TOP.66c6182e.00038185	user_options->rp_gen_func_min	1
TOP.66c6182e.00038185	user_options->rp_gen_seed	0
TOP.66c6182e.00038185	user_options->runtime	0
TOP.66c6182e.00038185	user_options->scrypt_tmto	0
TOP.66c6182e.00038185	user_options->segment_size	33554432
TOP.66c6182e.00038185	user_options->self_test_disable	0
TOP.66c6182e.00038185	user_options->slow_candidates	0
TOP.66c6182e.00038185	user_options->show	0
TOP.66c6182e.00038185	user_options->speed_only	0
TOP.66c6182e.00038185	user_options->spin_damp	0
TOP.66c6182e.00038185	user_options->status	0
TOP.66c6182e.00038185	user_options->status_json	0
TOP.66c6182e.00038185	user_options->status_timer	10
TOP.66c6182e.00038185	user_options->stdout_flag	0
TOP.66c6182e.00038185	user_options->usage	0
TOP.66c6182e.00038185	user_options->username	0
TOP.66c6182e.00038185	user_options->veracrypt_pim_start	485
TOP.66c6182e.00038185	user_options->veracrypt_pim_stop	485
TOP.66c6182e.00038185	user_options->version	0
TOP.66c6182e.00038185	user_options->workload_profile	2
TOP.66c6182e.00038185	user_options->brain_client	0
TOP.66c6182e.00038185	user_options->brain_client_features	2
TOP.66c6182e.00038185	user_options->brain_server	0
TOP.66c6182e.00038185	user_options->brain_server_timer	300
TOP.66c6182e.00038185	user_options->brain_port	6863
TOP.66c6182e.00038185	user_options->brain_session	0
TOP.66c6182e.00038185	hashes->hashlist_mode	2
TOP.66c6182e.00038185	hashes->hashlist_format	0
TOP.66c6182e.00038185	hashes->hashes_cnt	0
TOP.66c6182e.00038185	hashes->digests_cnt	1
TOP.66c6182e.00038185	hashes->digests_done_pot	0
TOP.66c6182e.00038185	hashes->digests_done_zero	0
TOP.66c6182e.00038185	hashes->digests_done	0
TOP.66c6182e.00038185	hashes->salts_cnt	1
TOP.66c6182e.00038185	hashes->salts_done	0
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	START
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	mask_ctx->mask	?a?a?a?a?a?a
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	runtime_start	1724258350
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	runtime_stop	1724258405
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	hashes->digests_done_new	0
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	status-after-work	8
TOP.66c6182e.00038185	SUB.66c6182e.0008bc6d	STOP
TOP.66c6182e.00038185	proc_start	1724258350
TOP.66c6182e.00038185	proc_stop	1724258406
TOP.66c6182e.00038185	STOP
TOP.66c6186f.000353d1	START
TOP.66c6186f.000353d1	folder_config->cwd	/Users/wenlong
TOP.66c6186f.000353d1	folder_config->install_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/bin
TOP.66c6186f.000353d1	folder_config->profile_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c6186f.000353d1	folder_config->session_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat/sessions
TOP.66c6186f.000353d1	folder_config->shared_dir	/opt/homebrew/Cellar/hashcat/6.2.6_1/share/hashcat
TOP.66c6186f.000353d1	user_options->encoding_from	utf-8
TOP.66c6186f.000353d1	user_options->encoding_to	utf-8
TOP.66c6186f.000353d1	user_options->rule_buf_l	:
TOP.66c6186f.000353d1	user_options->rule_buf_r	:
TOP.66c6186f.000353d1	user_options->session	hashcat
TOP.66c6186f.000353d1	user_options->separator	:
TOP.66c6186f.000353d1	user_options->limit	0
TOP.66c6186f.000353d1	user_options->skip	0
TOP.66c6186f.000353d1	user_options->attack_mode	3
TOP.66c6186f.000353d1	user_options->benchmark	0
TOP.66c6186f.000353d1	user_options->benchmark_all	0
TOP.66c6186f.000353d1	user_options->bitmap_max	18
TOP.66c6186f.000353d1	user_options->bitmap_min	16
TOP.66c6186f.000353d1	user_options->debug_mode	0
TOP.66c6186f.000353d1	user_options->hash_info	0
TOP.66c6186f.000353d1	user_options->force	0
TOP.66c6186f.000353d1	user_options->hwmon_disable	0
TOP.66c6186f.000353d1	user_options->hwmon_temp_abort	100
TOP.66c6186f.000353d1	user_options->hash_mode	0
TOP.66c6186f.000353d1	user_options->hex_charset	0
TOP.66c6186f.000353d1	user_options->hex_salt	0
TOP.66c6186f.000353d1	user_options->hex_wordlist	0
TOP.66c6186f.000353d1	user_options->hook_threads	8
TOP.66c6186f.000353d1	user_options->identify	0
TOP.66c6186f.000353d1	user_options->increment	0
TOP.66c6186f.000353d1	user_options->increment_max	256
TOP.66c6186f.000353d1	user_options->increment_min	1
TOP.66c6186f.000353d1	user_options->keep_guessing	0
TOP.66c6186f.000353d1	user_options->kernel_accel	0
TOP.66c6186f.000353d1	user_options->kernel_loops	0
TOP.66c6186f.000353d1	user_options->kernel_threads	0
TOP.66c6186f.000353d1	user_options->keyspace	0
TOP.66c6186f.000353d1	user_options->left	0
TOP.66c6186f.000353d1	user_options->logfile_disable	0
TOP.66c6186f.000353d1	user_options->loopback	0
TOP.66c6186f.000353d1	user_options->machine_readable	0
TOP.66c6186f.000353d1	user_options->markov_classic	0
TOP.66c6186f.000353d1	user_options->markov_disable	0
TOP.66c6186f.000353d1	user_options->markov_inverse	0
TOP.66c6186f.000353d1	user_options->markov_threshold	256
TOP.66c6186f.000353d1	user_options->multiply_accel_disable	0
TOP.66c6186f.000353d1	user_options->backend_info	0
TOP.66c6186f.000353d1	user_options->backend_vector_width	0
TOP.66c6186f.000353d1	user_options->optimized_kernel_enable	0
TOP.66c6186f.000353d1	user_options->outfile_autohex	1
TOP.66c6186f.000353d1	user_options->outfile_check_timer	5
TOP.66c6186f.000353d1	user_options->outfile_format	3
TOP.66c6186f.000353d1	user_options->wordlist_autohex_disable	0
TOP.66c6186f.000353d1	user_options->potfile_disable	0
TOP.66c6186f.000353d1	user_options->progress_only	0
TOP.66c6186f.000353d1	user_options->quiet	0
TOP.66c6186f.000353d1	user_options->remove	0
TOP.66c6186f.000353d1	user_options->remove_timer	60
TOP.66c6186f.000353d1	user_options->restore	0
TOP.66c6186f.000353d1	user_options->restore_disable	0
TOP.66c6186f.000353d1	user_options->restore_timer	1
TOP.66c6186f.000353d1	user_options->rp_files_cnt	0
TOP.66c6186f.000353d1	user_options->rp_gen	0
TOP.66c6186f.000353d1	user_options->rp_gen_func_max	4
TOP.66c6186f.000353d1	user_options->rp_gen_func_min	1
TOP.66c6186f.000353d1	user_options->rp_gen_seed	0
TOP.66c6186f.000353d1	user_options->runtime	0
